GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,season,group_size
Lineups,-1628970-1641706-1641750-1642883-,M. Bridges - B. Miller - R. Kalkbrenner - S. James,1610612766,CHA,20,13,7,0.65,65.0,112.2,108.2,120.1,118.5,-8.0,-10.3,0.792,2.1,20.5,0.242,0.806,0.526,0.136,0.555,0.608,105.1,107.78,89.82,147,0.482,593,439,26766,9686,1252,12845,18163,16638,6697,5728,7793,16381,7520,10279,15276,11586,10536,11819,14185,195730,2025-26,4
Lineups,-1629008-1631213-1641730-1642856-,M. Porter Jr. - T. Martin - N. Clowney - E. Dëmin,1610612751,BKN,11,3,8,0.273,65.0,121.9,122.9,121.0,122.6,0.9,0.3,0.707,3.42,21.7,0.25,0.621,0.433,0.092,0.573,0.605,98.9,97.81,81.51,131,0.492,2186,4758,27277,17590,1266,7610,19458,12409,9505,2104,6474,14871,17964,19190,10433,10271,10790,22335,13726,194330,2025-26,4
Lineups,-1630173-1642269-1642363-1642875-,P. Achiuwa - D. Carter - N. Clifford - M. Raynaud,1610612758,SAC,9,1,8,0.111,65.0,102.7,102.1,124.2,121.1,-21.5,-19.0,0.654,2.13,16.9,0.316,0.721,0.493,0.113,0.438,0.496,103.6,105.24,87.7,142,0.414,2978,10337,27277,19049,1267,14517,19072,18474,12647,5638,13533,11981,11966,15382,12571,19088,19265,14503,17179,194300,2025-26,4
Lineups,-1629656-1641737-1642272-1642845-,Q. Grimes - A. Bona - J. McCain - V. Edgecombe,1610612755,PHI,15,9,6,0.6,65.0,121.2,120.6,115.0,114.8,6.2,5.8,0.689,2.63,20.8,0.366,0.667,0.5,0.118,0.575,0.593,102.1,102.41,85.34,136,0.5,1214,1064,26083,10127,1258,8185,16888,11242,10097,3959,7487,8587,14494,11720,12882,10161,11731,17858,12908,195450,2025-26,4
Lineups,-1629656-1630570-1641737-1642845-,Q. Grimes - T. Watford - A. Bona - V. Edgecombe,1610612755,PHI,18,8,10,0.444,65.0,115.8,111.4,124.4,119.7,-8.6,-8.3,0.593,1.68,16.3,0.353,0.65,0.492,0.136,0.543,0.583,98.2,102.03,85.02,140,0.461,788,1292,27866,14837,1257,11544,18443,16114,15385,9104,15063,9071,16803,15397,15257,12354,12439,18260,15140,195475,2025-26,4
Lineups,-1630180-1630529-1630530-1630631-,S. Bey - H. Jones - T. Murphy III - J. Alvarado,1610612740,NOP,13,5,8,0.385,65.0,111.6,107.2,98.7,95.9,12.9,11.4,0.64,2.29,18.2,0.117,0.685,0.429,0.101,0.538,0.604,100.4,103.89,86.57,138,0.554,1635,2681,27277,15694,1250,13108,9350,9898,13075,5107,11467,20309,14052,19251,11301,12668,10864,16074,10493,196135,2025-26,4
Lineups,-1628983-1629652-1631119-1641717-,S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace,1610612760,OKC,19,15,4,0.789,65.0,125.0,120.0,94.2,95.1,30.8,24.9,0.536,2.73,16.5,0.197,0.679,0.468,0.079,0.574,0.625,102.2,103.79,86.49,140,0.645,684,279,23754,7050,1253,8279,9157,7138,17145,3733,14946,18450,14285,16907,9358,10242,9245,16168,6989,195630,2025-26,4
Lineups,-1629639-1630696-1641796-1642276-,T. Herro - D. Smith - P. Larsson - K. Ware,1610612748,MIA,8,4,4,0.5,65.0,107.4,104.1,117.2,113.0,-9.8,-8.9,0.655,1.65,18.0,0.364,0.629,0.49,0.159,0.515,0.537,104.5,108.03,90.03,145,0.469,3537,3540,23754,11418,1269,14086,16216,16293,12615,9506,12111,8608,17549,15486,18076,13870,15769,11528,14754,193940,2025-26,4
Lineups,-203083-1630178-1642348-1642845-,A. Drummond - T. Maxey - J. Edwards - V. Edgecombe,1610612755,PHI,16,10,6,0.625,64.0,124.2,123.0,106.9,106.1,17.3,16.9,0.617,2.06,18.7,0.386,0.661,0.515,0.133,0.573,0.603,99.6,100.5,83.75,135,0.555,1052,860,26083,9855,1292,7593,13733,8623,14019,5831,10990,7759,16553,11135,14883,10291,10896,19873,10467,191290,2025-26,4
Lineups,-1627747-1629750-1630191-1630595-,C. LeVert - J. Green - I. Stewart - C. Cunningham,1610612765,DET,16,10,6,0.625,64.0,104.5,100.0,107.0,105.2,-2.5,-5.2,0.729,1.46,18.7,0.27,0.629,0.459,0.176,0.524,0.57,99.3,102.38,85.31,136,0.494,1052,860,26083,9855,1298,14686,13474,15438,8710,10932,10967,14337,17549,17549,19934,13500,13464,17890,13642,190590,2025-26,4
Lineups,-1629012-1631217-1642851-1642883-,C. Sexton - M. Diabaté - K. Knueppel - S. James,1610612766,CHA,23,12,11,0.522,64.0,117.1,112.9,116.0,107.0,1.1,5.8,0.735,1.38,18.6,0.45,0.733,0.592,0.197,0.583,0.63,97.0,102.92,85.76,132,0.507,389,557,28076,11393,1287,11008,14041,11228,8584,11263,11110,5581,11333,6260,21234,9517,9009,17129,12723,191690,2025-26,4
Lineups,-1626164-1626220-1628415-1642346-,D. Booker - R. O'Neale - D. Brooks - R. Dunn,1610612756,PHX,18,11,7,0.611,64.0,108.2,104.2,127.5,124.1,-19.4,-19.9,0.482,1.13,14.1,0.324,0.603,0.463,0.168,0.542,0.57,105.1,108.48,90.4,143,0.367,788,698,26766,10088,1293,14060,19796,18631,20380,12730,18131,11730,18385,17225,19518,12371,13505,11105,18944,191150,2025-26,4
Lineups,-1628368-1628436-1629640-1630170-,D. Fox - L. Kornet - K. Johnson - D. Vassell,1610612759,SAS,23,19,4,0.826,64.0,124.8,118.4,113.4,108.7,11.4,9.7,0.552,2.29,16.8,0.317,0.615,0.486,0.099,0.574,0.619,100.0,104.88,87.4,141,0.569,389,121,23754,6719,1289,9038,14651,10323,16793,5107,13635,11974,18064,15732,10817,10242,9765,14899,9788,191525,2025-26,4
Lineups,-203110-1630541-1630611-1641764-,D. Green - M. Moody - G. Santos - B. Podziemski,1610612744,GSW,13,5,8,0.385,64.0,91.4,86.3,111.6,108.6,-20.2,-22.2,0.773,1.42,17.7,0.257,0.676,0.462,0.173,0.465,0.487,101.0,105.37,87.81,139,0.384,1635,2681,27277,15694,1297,19906,14619,19161,7067,11063,12462,14805,14373,17252,19746,17981,19573,14313,18345,190640,2025-26,4
Lineups,-203939-1631108-1642843-1642948-,D. Powell - M. Christie - C. Flagg - R. Nembhard,1610612742,DAL,14,8,6,0.571,64.0,117.6,117.6,101.8,103.0,15.8,14.7,0.571,1.57,19.1,0.291,0.754,0.542,0.169,0.628,0.645,101.3,100.73,83.94,136,0.579,1406,1292,26083,10759,1276,9286,12905,9155,15901,9890,10221,13157,9612,9247,19556,7068,8054,19663,9382,192985,2025-26,4
Lineups,-1628401-1629674-1630573-1642864-,D. White - N. Queta - S. Hauser - H. González,1610612738,BOS,23,16,7,0.696,64.0,144.1,134.6,88.9,85.8,55.2,48.8,0.582,3.55,20.6,0.396,0.701,0.577,0.085,0.678,0.697,94.2,99.12,82.6,130,0.758,389,230,26766,8188,1286,4719,7248,4006,15752,1926,7610,7544,13157,6868,9832,5205,5669,21244,4523,191775,2025-26,4
Lineups,-203914-1626171-1628398-1631157-,G. Harris - B. Portis - K. Kuzma - R. Rollins,1610612749,MIL,15,4,11,0.267,64.0,116.7,108.3,109.3,105.3,7.5,3.0,0.704,2.71,20.9,0.197,0.667,0.441,0.105,0.601,0.613,94.1,99.49,82.91,133,0.516,1214,3540,28076,17631,1285,12822,13522,11894,9590,3738,7375,18450,14494,18779,11520,8440,10200,20908,12297,191785,2025-26,4
Lineups,-1628392-1628983-1631096-1642349-,I. Hartenstein - S. Gilgeous-Alexander - C. Holmgren - A. Mitchell,1610612760,OKC,10,9,1,0.9,64.0,123.2,123.9,95.6,95.0,27.6,28.9,0.508,1.74,17.7,0.278,0.838,0.602,0.138,0.607,0.644,104.1,104.06,86.72,138,0.651,2544,1064,6309,6328,1275,7324,9155,6349,17524,8936,12428,13922,6545,5399,15465,8251,8195,15870,6824,193045,2025-26,4
Lineups,-203994-1641718-1642262-1642846-,J. Nurkić - K. George - C. Williams - A. Bailey,1610612762,UTA,10,2,8,0.2,64.0,115.9,116.9,139.0,143.7,-23.1,-26.8,0.875,2.67,27.3,0.132,0.677,0.432,0.148,0.617,0.647,109.3,107.07,89.22,142,0.437,2544,6756,27277,18370,1295,9485,23948,20035,5007,3775,2267,20034,14358,19205,16953,7771,7939,12521,16223,190980,2025-26,4
Lineups,-203994-1628374-1641707-1641718-,J. Nurkić - L. Markkanen - T. Hendricks - K. George,1610612762,UTA,8,2,6,0.25,64.0,101.8,102.2,106.4,109.0,-4.6,-6.8,0.72,2.12,17.7,0.358,0.754,0.54,0.122,0.438,0.498,103.9,102.45,85.38,139,0.494,3537,6756,26083,17647,1283,14510,14723,15811,8969,5684,12446,8899,9615,9358,13413,19089,19195,17816,13617,191855,2025-26,4
Lineups,-202685-1628971-1629661-1642461-,J. Valančiūnas - B. Brown - C. Johnson - S. Jones,1610612743,DEN,13,7,6,0.538,64.0,113.9,110.7,110.8,114.4,3.1,-3.7,0.702,2.35,20.6,0.348,0.724,0.524,0.13,0.533,0.56,99.2,98.92,82.43,131,0.502,1635,1626,26083,11280,1291,11883,16793,15136,9629,4823,7619,9247,11835,10476,14596,12996,14287,21411,12888,191435,2025-26,4
Lineups,-201567-1641718-1641729-1642271-,K. Love - K. George - B. Sensabaugh - K. Filipowski,1610612762,UTA,15,6,9,0.4,64.0,120.8,119.9,128.3,129.8,-7.5,-9.9,0.745,3.42,19.6,0.297,0.703,0.5,0.082,0.512,0.58,107.4,107.23,89.36,146,0.476,1214,2059,27619,15222,1279,8689,21412,16515,8436,2104,9719,12931,13123,11720,9522,14012,12744,12360,14416,192710,2025-26,4
Lineups,-201567-1628374-1629004-1641718-,K. Love - L. Markkanen - S. Mykhailiuk - K. George,1610612762,UTA,16,7,9,0.438,64.0,130.6,130.4,141.2,139.6,-10.6,-9.2,0.821,2.39,26.2,0.364,0.654,0.505,0.17,0.648,0.673,101.9,102.56,85.47,135,0.46,1052,1626,27619,14943,1280,5658,23243,16379,5865,4761,2740,8608,16700,11650,19605,6340,6633,17693,15157,192350,2025-26,4
Lineups,-202691-203076-1629023-1642843-,K. Thompson - A. Davis - P. Washington - C. Flagg,1610612742,DAL,10,3,7,0.3,64.0,88.4,88.6,109.0,108.1,-20.6,-19.5,0.556,1.0,14.9,0.297,0.79,0.522,0.201,0.468,0.492,111.3,111.65,93.05,149,0.378,2544,4758,26766,17364,1290,19445,14440,18568,16566,12953,16782,12931,8483,10625,22345,17859,19429,8450,18533,191520,2025-26,4
Lineups,-1626157-1628384-1628969-1629011-,K. Towns - O. Anunoby - M. Bridges - M. Robinson,1610612752,NYK,12,6,6,0.5,64.0,110.2,110.1,108.8,106.7,1.5,3.4,0.611,1.94,16.5,0.442,0.78,0.579,0.132,0.456,0.487,97.5,98.51,82.09,129,0.489,1896,2059,26083,11418,1281,12040,13976,11825,14187,8010,14940,5869,8718,6765,14807,18381,19570,21778,13858,192225,2025-26,4
Lineups,-1630541-1630611-1641764-1642366-,M. Moody - G. Santos - B. Podziemski - Q. Post,1610612744,GSW,13,5,8,0.385,64.0,90.1,89.5,92.2,88.7,-2.1,0.8,0.625,1.58,15.2,0.307,0.761,0.509,0.133,0.432,0.457,104.5,106.86,89.05,143,0.476,1635,2681,27277,15694,1282,19193,7729,12320,13525,9825,16481,12454,9485,11456,14871,19350,20631,12736,14451,192025,2025-26,4
Lineups,-203999-1628971-1631212-1642461-,N. Jokić - B. Brown - P. Watson - S. Jones,1610612743,DEN,14,8,6,0.571,64.0,111.6,105.6,107.8,108.3,3.8,-2.6,0.651,1.17,14.9,0.322,0.653,0.504,0.169,0.51,0.608,104.5,107.11,89.26,142,0.54,1406,1292,26083,10759,1277,13644,14477,14897,12736,12520,16801,11777,16741,11669,19551,14055,10541,12459,11167,192915,2025-26,4
Lineups,-202696-1628989-1630200-1630245-,N. Vučević - K. Huerter - T. Jones - A. Dosunmu,1610612741,CHI,20,11,9,0.55,64.0,117.7,113.8,111.9,105.6,5.8,8.2,0.754,2.26,21.0,0.281,0.75,0.523,0.131,0.56,0.615,103.3,108.12,90.1,145,0.544,593,698,27619,11179,1294,10710,13614,10696,7311,5167,7301,13819,9634,10594,14747,11232,10037,11457,10997,191120,2025-26,4
Lineups,-1629023-1631108-1642843-1642948-,P. Washington - M. Christie - C. Flagg - R. Nembhard,1610612742,DAL,9,0,9,0.0,64.0,100.3,101.6,122.9,128.1,-22.6,-26.5,0.585,1.29,17.5,0.345,0.733,0.542,0.19,0.542,0.558,95.2,92.72,77.27,126,0.412,2978,19119,27619,19119,1284,14600,20993,19984,15575,11899,12816,9346,11333,9228,20926,12389,14405,25346,17242,191795,2025-26,4
Lineups,-203501-1628971-1629661-1642461-,T. Hardaway Jr. - B. Brown - C. Johnson - S. Jones,1610612743,DEN,12,7,5,0.583,64.0,103.4,100.0,114.7,115.3,-11.3,-15.3,0.72,2.0,18.8,0.25,0.78,0.496,0.129,0.491,0.537,103.0,104.43,87.02,140,0.444,1896,1626,25126,10677,1295,14686,17026,17724,8969,5887,10700,14871,8718,15257,14494,17074,15789,15434,15898,190980,2025-26,4
Lineups,-1626145-1629048-1641710-1641783-,T. Jones - G. Bitadze - A. Black - T. da Silva,1610612753,ORL,15,7,8,0.467,64.0,105.5,100.7,102.9,100.7,2.6,0.0,0.661,2.31,18.6,0.24,0.68,0.46,0.111,0.492,0.528,103.0,106.62,88.85,144,0.51,1214,1626,27277,14722,1274,14675,12587,14400,12526,5064,11079,16432,14247,17492,11948,17058,16411,13035,12595,193140,2025-26,4
Lineups,-1628976-1631094-1641710-1641724-,W. Carter Jr. - P. Banchero - A. Black - J. Howard,1610612753,ORL,16,8,8,0.5,64.0,108.1,110.1,114.5,113.3,-6.4,-3.1,0.685,2.18,19.4,0.246,0.818,0.508,0.123,0.536,0.573,105.3,104.95,87.46,138,0.446,1052,1292,27277,11418,1278,12033,16272,15011,10211,5466,9961,16316,7228,11508,13493,12754,13201,14824,15771,192770,2025-26,4
Lineups,-1629627-1629673-1630180-1630530-,Z. Williamson - J. Poole - S. Bey - T. Murphy III,1610612740,NOP,14,4,10,0.286,64.0,111.5,108.6,126.8,122.0,-15.3,-13.4,0.525,2.0,15.3,0.325,0.672,0.475,0.105,0.508,0.546,109.8,113.44,94.53,152,0.402,1406,3540,27866,17440,1288,12684,19256,17320,17365,5887,16379,11697,14459,16399,11520,14139,15217,7346,17606,191680,2025-26,4
Lineups,-201143-1629001-1630611-1641764-,A. Horford - D. Melton - G. Santos - B. Podziemski,1610612744,GSW,17,9,8,0.529,63.0,116.2,111.6,103.3,94.9,12.8,16.7,0.719,2.28,21.1,0.242,0.7,0.467,0.13,0.596,0.618,98.3,104.66,87.22,138,0.569,910,1064,27277,11349,1308,11508,9120,8645,8996,5146,7078,16397,13171,16918,14618,8910,9857,15150,9790,189865,2025-26,4
Lineups,-1629614-1630543-1631097-1641716-,A. Nembhard - I. Jackson - B. Mathurin - J. Walker,1610612754,IND,15,5,10,0.333,63.0,111.9,110.4,122.1,119.9,-10.2,-9.5,0.692,1.64,19.4,0.242,0.672,0.45,0.163,0.57,0.6,100.9,102.52,85.43,135,0.466,1214,2681,27866,15964,1302,11977,18457,16425,9953,9535,9967,16397,14455,18064,18377,10586,11112,17743,14891,190330,2025-26,4
Lineups,-1630598-1631096-1631114-1641717-,A. Wiggins - C. Holmgren - J. Williams - C. Wallace,1610612760,OKC,14,10,4,0.714,63.0,111.3,111.9,109.2,110.1,2.1,1.8,0.574,2.21,16.8,0.299,0.62,0.464,0.104,0.53,0.573,100.6,99.92,83.27,135,0.532,1406,860,23754,7905,1304,11437,15164,12141,15892,5337,13633,12909,17998,17198,11461,13118,13207,20496,11538,190230,2025-26,4
Lineups,-201572-201587-202695-1627739-,B. Lopez - N. Batum - K. Leonard - K. Dunn,1610612746,LAC,15,12,3,0.8,63.0,125.0,123.3,101.7,97.7,23.3,25.6,0.612,1.88,17.9,0.164,0.636,0.421,0.124,0.592,0.662,95.8,98.46,82.05,129,0.6,1214,557,21404,6753,1314,7463,9703,6823,14177,8187,12256,19458,17209,19926,13539,9112,7287,21804,8403,189390,2025-26,4
Lineups,-1627747-1629750-1630194-1641842-,C. LeVert - J. Green - P. Reed - R. Holland II,1610612765,DET,17,12,5,0.706,63.0,95.5,94.9,103.1,106.5,-7.6,-11.7,0.643,0.96,13.4,0.488,0.58,0.529,0.206,0.403,0.471,106.0,104.62,87.18,136,0.428,910,557,25126,8095,1327,18039,13870,16935,12939,15975,18586,5158,19510,10064,22415,20412,20121,15200,16637,188575,2025-26,4
Lineups,-1630560-1642849-1642874-1642962-,C. Thomas - N. Traore - D. Wolf - D. Powell,1610612751,BKN,6,2,4,0.333,63.0,112.0,113.6,121.2,119.4,-9.2,-5.8,0.588,1.67,16.9,0.354,0.594,0.478,0.144,0.531,0.569,96.4,96.46,80.38,125,0.425,5041,6756,23754,15964,1310,10780,18391,15582,15478,9125,13497,9062,19199,16239,16665,13044,13546,23298,16730,189600,2025-26,4
Lineups,-1630166-1631126-1631200-1642270-,D. Avdija - C. Love - K. Murray - D. Clingan,1610612757,POR,16,8,8,0.5,63.0,111.6,103.6,119.2,115.9,-7.6,-12.3,0.674,1.48,15.9,0.36,0.758,0.546,0.153,0.5,0.541,99.5,104.57,87.14,137,0.427,1052,1292,27277,11418,1315,14204,17240,17066,10454,10889,15554,8856,9544,8846,17433,14223,15548,15271,16669,189355,2025-26,4
Lineups,-1628415-1628960-1630692-1642345-,D. Brooks - G. Allen - J. Goodwin - O. Ighodaro,1610612756,PHX,17,8,9,0.471,63.0,103.8,103.1,96.6,95.7,7.2,7.3,0.431,1.22,12.4,0.324,0.727,0.514,0.137,0.475,0.508,102.9,103.75,86.45,131,0.479,910,1292,27619,14707,1331,14334,9302,10890,20874,12289,19867,11709,11585,11180,15448,17556,17680,16243,14297,188075,2025-26,4
Lineups,-1628415-1630692-1631221-1642345-,D. Brooks - J. Goodwin - C. Gillespie - O. Ighodaro,1610612756,PHX,22,12,10,0.545,63.0,120.3,113.1,101.7,96.3,18.6,16.8,0.5,2.17,15.1,0.254,0.738,0.492,0.092,0.555,0.597,95.7,101.35,84.46,130,0.565,446,557,27866,11194,1321,10940,9453,8639,17532,5474,16553,14852,11210,15404,10443,11600,11450,18998,10002,188965,2025-26,4
Lineups,-201942-203471-1642363-1642928-,D. DeRozan - D. Schröder - N. Clifford - D. Cardwell,1610612758,SAC,13,2,11,0.154,63.0,127.4,123.3,110.1,107.8,17.3,15.5,0.678,2.35,21.4,0.333,0.61,0.496,0.132,0.632,0.648,95.7,98.42,82.01,129,0.573,1635,6756,28076,18886,1322,7463,14349,8985,10393,4823,6883,9510,18270,15254,14807,6949,7924,21854,9590,188750,2025-26,4
Lineups,-1628368-1628436-1630577-1642844-,D. Fox - L. Kornet - J. Champagnie - D. Harper,1610612759,SAS,23,16,7,0.696,63.0,121.1,114.7,122.7,120.7,-1.6,-6.0,0.639,3.0,19.9,0.344,0.733,0.532,0.096,0.579,0.601,99.9,103.45,86.21,136,0.5,389,230,26766,8188,1326,10297,18991,15631,13106,2324,9510,9378,11333,9941,10673,10014,11057,16584,12908,188610,2025-26,4
Lineups,-1628378-1628386-1629631-1630241-,D. Mitchell - J. Allen - D. Hunter - S. Merrill,1610612739,CLE,10,8,2,0.8,63.0,106.9,109.9,118.5,117.4,-11.6,-7.5,0.582,1.52,16.5,0.296,0.75,0.504,0.149,0.516,0.562,107.3,106.27,88.56,141,0.449,2544,1292,16978,6753,1319,12199,17797,15950,15754,10008,14941,12989,9634,11669,17049,13820,14228,13369,15640,189025,2025-26,4
Lineups,-203939-1628997-1630230-1630314-,D. Powell - C. Martin - N. Marshall - B. Williams,1610612742,DAL,12,7,5,0.583,63.0,122.4,120.3,96.9,95.1,25.5,25.2,0.609,3.0,19.3,0.259,0.657,0.472,0.088,0.593,0.634,108.2,110.2,91.83,148,0.687,1896,1626,25126,10677,1313,8256,9157,6879,14267,2324,10040,14762,16639,16613,9977,9081,8808,9615,5826,189480,2025-26,4
Lineups,-1629130-1629750-1630595-1641842-,D. Robinson - J. Green - C. Cunningham - R. Holland II,1610612765,DET,21,17,4,0.81,63.0,106.8,104.8,109.6,111.4,-2.7,-6.6,0.491,1.69,13.7,0.329,0.727,0.51,0.11,0.477,0.527,107.9,108.05,90.05,145,0.462,515,178,23754,6748,1307,13898,15635,15760,20338,9096,18375,11643,11585,11409,11937,17517,16451,11511,15039,189905,2025-26,4
Lineups,-203507-1626171-1629645-1631260-,G. Antetokounmpo - B. Portis - K. Porter Jr. - A. Green,1610612749,MIL,11,5,6,0.455,63.0,119.5,116.7,98.5,96.3,21.1,20.4,0.698,2.59,22.8,0.193,0.737,0.504,0.123,0.643,0.646,101.5,103.9,86.58,138,0.645,2186,2681,26083,14781,1318,9506,9429,7898,9851,4043,5340,18486,11224,11672,13493,6445,8030,16058,6971,189185,2025-26,4
Lineups,-1628386-1630241-1630596-1642281-,J. Allen - S. Merrill - E. Mobley - J. Tyson,1610612739,CLE,9,6,3,0.667,63.0,125.6,128.0,112.0,110.9,13.6,17.1,0.769,2.78,25.9,0.212,0.712,0.477,0.136,0.671,0.678,102.5,102.02,85.02,132,0.564,2978,2059,21404,8292,1309,6219,15393,8598,7094,3632,2843,17428,12785,16244,15287,5320,6421,18268,10011,189845,2025-26,4
Lineups,-203924-1631101-1631126-1641739-,J. Grant - S. Sharpe - C. Love - T. Camara,1610612757,POR,13,5,8,0.385,63.0,110.5,107.0,107.5,102.1,3.1,5.0,0.509,1.33,15.4,0.213,0.686,0.466,0.148,0.562,0.596,104.4,108.88,90.73,142,0.505,1635,2681,27277,15694,1299,13216,12741,11489,17521,11393,16008,17407,14026,17107,16953,11156,11479,10740,12791,190455,2025-26,4
Lineups,-201935-202695-203078-1627884-,J. Harden - K. Leonard - B. Beal - D. Jones Jr.,1610612746,LAC,4,2,2,0.5,63.0,119.2,120.9,128.8,131.8,-9.6,-10.9,0.581,1.5,20.3,0.245,0.652,0.478,0.186,0.657,0.673,100.3,98.44,82.03,129,0.457,7594,6756,16978,11418,1324,8101,21757,16739,15767,10025,7919,16331,16788,16155,20693,6053,6629,21838,15280,188700,2025-26,4
Lineups,-1629111-1629630-1630583-1642907-,J. Landale - J. Morant - S. Aldama - C. Coward,1610612763,MEM,13,3,10,0.231,63.0,97.2,98.0,120.7,118.4,-23.4,-20.4,0.673,1.38,15.9,0.301,0.784,0.485,0.16,0.45,0.503,112.3,112.95,94.12,150,0.353,1635,4758,27866,18257,1317,17447,18132,18826,10463,11281,15502,12616,8655,15751,18135,18685,17985,7607,19389,189325,2025-26,4
Lineups,-201142-203500-1629006-1641708-,K. Durant - S. Adams - J. Okogie - A. Thompson,1610612745,HOU,21,11,10,0.524,63.0,106.3,102.3,95.3,93.2,11.0,9.0,0.481,0.83,13.5,0.5,0.734,0.633,0.226,0.527,0.562,98.7,101.75,84.79,133,0.593,515,698,27866,11381,1330,14496,8745,10486,20391,16194,18529,2921,11326,4522,23371,13297,14217,18558,8800,188220,2025-26,4
Lineups,-201142-203500-1629006-1642263-,K. Durant - S. Adams - J. Okogie - R. Sheppard,1610612745,HOU,22,14,8,0.636,63.0,116.2,115.6,101.0,100.8,15.2,14.8,0.397,0.88,12.6,0.393,0.791,0.602,0.193,0.565,0.604,101.0,101.4,84.5,135,0.579,446,357,27277,9758,1303,10065,12591,9130,21551,16093,19172,7587,8478,5399,21099,10863,10853,18967,9383,190295,2025-26,4
Lineups,-1628989-1630172-1630200-1630245-,K. Huerter - P. Williams - T. Jones - A. Dosunmu,1610612741,CHI,16,11,5,0.688,63.0,111.4,109.2,113.1,109.4,-1.7,-0.2,0.673,1.76,18.5,0.309,0.814,0.543,0.148,0.526,0.582,103.9,106.74,88.95,142,0.487,1052,698,25126,8231,1312,12412,14879,14435,10471,8695,11218,12275,7389,9179,16953,13375,12547,12838,13943,189540,2025-26,4
Lineups,-202695-203078-1627826-1627884-,K. Leonard - B. Beal - I. Zubac - D. Jones Jr.,1610612746,LAC,4,2,2,0.5,63.0,119.2,120.9,128.8,131.8,-9.6,-10.9,0.581,1.5,20.3,0.245,0.652,0.478,0.186,0.657,0.673,100.3,98.44,82.03,129,0.457,7594,6756,16978,11418,1324,8101,21757,16739,15767,10025,7919,16331,16788,16155,20693,6053,6629,21838,15280,188700,2025-26,4
Lineups,-203114-1641731-1642273-1642848-,K. Middleton - B. Coulibaly - K. George - T. Johnson,1610612764,WAS,6,2,4,0.333,63.0,102.7,102.8,116.3,117.3,-13.6,-14.4,0.731,2.0,19.2,0.253,0.639,0.442,0.134,0.488,0.532,108.4,107.86,89.88,142,0.458,5041,6756,23754,15964,1340,14392,17771,17562,8684,5887,10186,14858,17182,18735,15126,17139,16034,11740,15215,187580,2025-26,4
Lineups,-202691-1629655-1630314-1642843-,K. Thompson - D. Gafford - B. Williams - C. Flagg,1610612742,DAL,17,4,13,0.235,63.0,112.6,113.1,108.3,98.6,4.3,14.5,0.567,1.48,18.4,0.246,0.701,0.492,0.168,0.598,0.617,102.5,107.21,89.34,137,0.563,910,3540,28333,18252,1323,10930,9827,9168,16358,10881,11341,16322,13155,15404,19519,8831,9924,12372,10073,188710,2025-26,4
Lineups,-202691-1629023-1631108-1642843-,K. Thompson - P. Washington - M. Christie - C. Flagg,1610612742,DAL,17,3,14,0.176,63.0,101.4,96.6,104.5,100.0,-3.0,-3.4,0.519,1.33,14.2,0.28,0.784,0.53,0.141,0.504,0.53,106.2,111.2,92.67,149,0.465,910,4758,28406,18695,1338,17659,9889,15070,17442,11393,18115,13853,8657,10052,15725,14208,16303,8769,14935,187765,2025-26,4
Lineups,-1629029-1629637-1630559-1631222-,L. Dončić - J. Hayes - A. Reaves - J. LaRavia,1610612747,LAL,16,12,4,0.75,63.0,117.1,113.3,109.0,104.3,8.1,9.0,0.534,1.41,15.4,0.415,0.73,0.583,0.154,0.554,0.598,104.1,108.16,90.13,143,0.569,1052,557,23754,7164,1329,10894,13227,10489,17166,11095,16004,6593,11533,6705,17440,11617,11318,11409,9796,188385,2025-26,4
Lineups,-2544-1629029-1629060-1629637-,L. James - L. Dončić - R. Hachimura - J. Hayes,1610612747,LAL,14,11,3,0.786,63.0,118.1,112.3,111.9,114.6,6.1,-2.3,0.571,2.0,17.3,0.246,0.609,0.438,0.116,0.571,0.604,103.5,104.77,87.31,138,0.504,1406,698,21404,7056,1320,11311,16835,14823,15901,5887,13128,16319,18283,18898,12802,10311,10813,15004,12827,188980,2025-26,4
Lineups,-1628436-1630170-1630577-1642844-,L. Kornet - D. Vassell - J. Champagnie - D. Harper,1610612759,SAS,19,13,6,0.684,63.0,109.7,110.0,106.2,106.7,3.5,3.3,0.6,1.57,16.7,0.357,0.721,0.536,0.15,0.516,0.556,104.1,103.71,86.42,140,0.534,684,439,26083,8258,1305,12043,13976,11855,14439,9837,13642,8901,11986,9661,17097,13820,14547,16278,11446,190225,2025-26,4
